query_id,url_id,query_length,is_homepage,sig1,sig2,sig3,sig4,sig5,sig6,sig7,sig8,relevance
6121,24152,2,1,0.47,0.57,114843,1983,22850,154,0.64,0.63,1
6121,36779,2,1,0.25,0.49,7779,15201,392,0,0.66,0.69,0
6121,37301,2,1,0.31,0.44,1437,313,222,2,0.43,0.16,0
6121,37302,2,0,0.12,0.39,3589,769,388,15,0.45,0.75,1
6121,37303,2,0,0.50,0.54,2669,315,382,0,0.56,0.60,1
6121,37304,2,1,0.06,0.57,5726,619,1516,12,0.57,0.40,0
6121,37305,2,0,0.07,0.53,14165,82,2186,3,0.44,0.68,0
6121,37343,2,1,0.00,0.14,987,16,380,6,0.46,0.62,0
6121,37344,2,0,0.12,0.47,9284,28,436,5,0.58,0.49,0
6122,24152,1,1,0.02,0.58,114931,2067,23236,17,0.68,0.56,0
6122,37303,1,0,0.52,0.59,2707,312,388,0,0.58,0.70,0
6122,37304,1,1,0.08,0.15,5782,588,1578,8,0.48,0.40,0
6122,37306,1,1,0.09,0.16,4012,604,376,1,0.25,0.37,0
6122,37307,1,0,0.00,0.10,733,304,134,13,0.34,0.33,0
6122,37308,1,0,0.43,0.70,50,91,8,0,0.17,0.34,0
6122,37309,1,1,0.62,0.71,5250,345,998,0,0.50,0.38,1
6123,37310,4,0,0.45,0.08,27,90,6,0,0.37,0.64,1
6124,37311,5,0,0.01,0.14,2,0,0,0,0.06,0.71,0
6124,37312,5,0,0.00,0.25,4,7,0,0,0.18,0.20,0
6124,37313,5,0,0.30,0.60,32,123,0,0,0.26,0.29,1
6124,37314,5,1,0.48,0.65,1552,6,288,14,0.35,0.27,1
6125,37315,2,0,0.07,0.31,4,10,2,0,0.18,0.69,0
6125,37316,2,0,0.05,0.23,9,22,0,0,0.25,0.71,1
6125,37317,2,0,0.12,0.31,130,0,4,0,0.15,0.31,0
6125,37318,2,0,0.24,0.29,5,1,2,0,0.24,0.33,1
6125,37319,2,0,0.12,0.28,74,220,10,0,0.23,0.71,0
6126,37330,2,1,0.19,0.45,4754,388,552,1,0.20,0.28,1
6126,37331,2,0,0.31,0.48,2,1,0,0,0.24,0.36,0
6126,37332,2,1,0.16,0.47,4522,334,416,16,0.28,0.05,1
6126,37333,2,1,0.09,0.55,9417,663,616,4,0.35,0.41,1
6126,37334,2,1,0.21,0.37,5107,2538,560,21,0.24,0.16,1
6126,37335,2,1,0.23,0.74,31774,570,2092,0,0.49,0.30,0
6126,37336,2,1,0.26,0.69,6234,1134,1540,0,0.36,0.50,1
6126,37337,2,1,0.05,0.43,6101,297,520,16,0.37,0.17,1
6126,37338,2,1,0.10,0.31,5400,372,528,12,0.22,0.31,1
6127,37339,1,1,0.24,0.45,1940,13,272,19,0.30,0.20,1
6127,37340,1,1,0.20,0.35,663,69,204,7,0.33,0.17,1
6128,24151,1,0,0.16,0.55,8982,4293,1594,0,0.54,0.61,1
6128,24152,1,1,0.31,0.67,114877,2019,22738,57,0.56,0.55,1
6128,37303,1,0,0.21,0.53,2664,291,340,0,0.53,0.63,1
6128,37304,1,1,0.21,0.49,5732,694,1648,14,0.47,0.51,0
6128,37341,1,1,0.10,0.19,1465,510,262,1,0.38,0.25,0
6128,37342,1,1,0.37,0.63,7697,15441,440,0,0.68,0.58,1
6129,37345,3,0,0.18,0.45,6076,351,718,0,0.43,0.55,1
6129,37346,3,1,0.21,0.58,5105,3,2176,0,0.44,0.47,1
6129,37385,3,0,0.17,0.32,1886,13,264,0,0.22,0.74,0
6129,37386,3,0,0.21,0.42,20,72,4,0,0.26,0.54,1
6129,37387,3,0,0.20,0.33,26747,1545,960,0,0.42,0.71,0
6129,37388,3,0,0.09,0.33,2631,16,188,0,0.41,0.38,0
6129,37389,3,0,0.22,0.14,2394,1,370,0,0.49,0.52,0
6129,37390,3,0,0.21,0.32,636,0,114,0,0.33,0.48,0
6129,37391,3,0,0.20,0.54,511,336,106,0,0.55,0.72,0
6129,37392,3,0,0.23,0.63,965,1167,178,0,0.48,0.72,1
6130,37347,2,1,0.16,0.31,9621,1327,1792,1,0.40,0.28,0
6130,37348,2,0,0.29,0.46,2444,15,344,0,0.36,0.33,0
6130,37349,2,0,0.11,0.29,677,889,124,7,0.36,0.74,1
6130,37350,2,0,0.17,0.39,3379,499,632,29,0.51,0.93,0
6130,37351,2,0,0.09,0.49,8141,1311,630,2,0.48,0.82,0
6130,37352,2,0,0.40,0.72,2419,817,266,1,0.47,0.84,1
6130,37353,2,0,0.27,0.54,6269,2365,696,2,0.60,0.84,1
6130,37354,2,0,0.35,0.52,20459,4323,1954,14,0.55,0.92,0
6131,37355,3,0,0.46,0.20,3305,24,212,0,0.22,0.34,0
6131,37356,3,0,0.16,0.01,809,486,162,0,0.42,0.86,0
6132,37357,3,0,0.99,0.02,1,6,0,0,0.11,0.47,0
6132,37358,3,0,0.38,0.08,450,142,94,0,0.22,0.78,1
6133,37359,2,0,0.07,0.14,301,556,24,0,0.52,0.84,1
6133,37360,2,0,0.27,0.45,323,235,24,0,0.21,0.83,1
6133,37361,2,0,0.18,0.52,401,510,64,0,0.52,0.76,1
6133,37362,2,0,0.06,0.48,246,103,44,3,0.35,0.76,0
6133,37363,2,0,0.00,0.47,977,151,172,13,0.33,0.49,1
6133,37364,2,0,0.15,0.46,1393,243,324,18,0.57,0.91,0
6133,37365,2,0,0.22,0.66,19307,2136,2842,170,0.53,0.75,1
6133,37366,2,0,0.53,0.64,130014,2520,12594,610,0.50,0.80,1
6134,37367,4,0,0.06,0.03,1885,571,364,3,0.46,0.79,0
6134,37368,4,0,0.15,0.34,701,72,110,0,0.32,0.48,1
6134,37369,4,0,0.24,0.22,751,358,208,0,0.46,0.80,1
6134,37370,4,0,0.14,0.44,7653,642,1528,0,0.35,0.46,1
6134,37411,4,1,0.28,0.51,559,7,104,0,0.24,0.24,1
6134,37412,4,1,0.13,0.30,4436,57,704,0,0.42,0.31,1
6134,37413,4,0,0.11,0.42,7067,502,1186,0,0.53,0.94,1
6134,37414,4,0,0.24,0.40,9868,474,1550,0,0.32,0.43,1
6135,23383,2,1,0.31,0.62,288630,4794,21346,99,0.71,0.75,1
6135,23385,2,0,0.22,0.46,2521,1057,1702,0,0.69,0.83,0
6135,24478,2,0,0.21,0.39,7789,2407,300,0,0.50,0.77,0
6135,24479,2,1,0.25,0.40,73886,9,6536,26,0.64,0.42,1
6135,37371,2,0,0.12,0.41,2551,748,566,1,0.53,0.77,1
6135,37372,2,0,0.12,0.48,13454,541,1912,28,0.49,0.79,1
6135,37515,2,0,0.11,0.00,9507,4372,1234,0,0.60,0.56,0
6135,37516,2,0,0.10,0.34,3115,439,376,1,0.39,0.84,1
6136,37373,4,0,0.21,0.39,577,642,118,1,0.33,0.80,0
6136,37374,4,0,0.13,0.37,5719,1321,672,0,0.53,0.76,0
6136,37375,4,0,0.19,0.50,202,303,34,1,0.32,0.47,1
6136,37376,4,0,0.23,0.39,176,292,36,0,0.47,0.55,0
6136,37377,4,0,0.13,0.46,1899,4,338,0,0.36,0.39,1
6136,37378,4,0,0.10,0.53,16603,145,2774,36,0.51,0.85,1
6136,37379,4,0,0.55,0.72,71948,658,11152,126,0.69,0.83,1
6137,37374,3,0,0.00,0.50,5679,1309,680,68,0.45,0.81,0
6137,37379,3,0,0.17,0.66,72137,645,11262,622,0.65,0.93,1
6137,37380,3,0,0.24,0.49,1303,1266,154,6,0.52,0.76,1
6137,37381,3,0,0.20,0.46,2772,208,246,7,0.31,0.47,0
6137,37382,3,0,0.00,0.41,66404,58,5598,12,0.68,0.60,0
6137,37383,3,1,0.13,0.25,9469,387,2632,92,0.47,0.48,1
6137,37384,3,0,0.39,0.51,121882,2991,14198,1100,0.73,0.90,1
6138,22491,4,0,0.38,0.59,11623,516,600,0,0.67,0.78,0
6138,22492,4,0,0.34,0.45,79915,1005,8576,0,0.74,0.87,0
6138,37435,4,0,0.25,0.13,17,52,6,0,0.30,0.81,0
6138,37436,4,0,0.22,0.29,280,864,14,0,0.19,0.28,0
6138,37437,4,0,0.12,0.27,20,39,0,0,0.10,0.38,0
6139,37393,3,0,0.04,0.42,485,169,58,0,0.25,0.44,0
6139,37394,3,0,0.07,0.08,118,61,42,0,0.34,0.59,0
6139,37395,3,0,0.32,0.57,94,213,4,0,0.22,0.77,0
6139,37396,3,0,0.02,0.36,5288,1422,796,4,0.53,0.89,1
6139,37397,3,0,0.35,0.58,5675,150,760,0,0.33,0.83,0
6139,37398,3,0,0.13,0.27,3481,919,340,2,0.43,0.93,1
6139,37399,3,0,0.16,0.32,2330,1206,204,6,0.44,0.77,1
6140,23395,2,1,0.17,0.59,13269,1828,1566,7,0.61,0.83,1
6140,24526,2,0,0.16,0.61,9235,1059,1052,93,0.57,0.92,1
6140,24528,2,0,0.43,0.63,3753,753,1882,187,0.53,0.76,1
6140,37400,2,0,0.12,0.32,32739,2059,2624,15,0.42,0.36,0
6140,37401,2,1,0.05,0.39,8802,2535,570,25,0.31,0.32,0
6140,37402,2,1,0.20,0.61,18100,4695,1342,55,0.41,0.43,1
6140,37403,2,0,0.26,0.74,7308,3439,484,63,0.50,0.68,1
6140,37404,2,0,0.31,0.59,5818,1794,1658,155,0.50,0.80,1
6140,37405,2,0,0.04,0.61,100151,4408,7848,28,0.51,0.92,1
6141,23383,1,1,0.13,0.38,288777,4881,21512,27,0.62,0.93,0
6141,23386,1,1,0.28,0.68,20951,9328,5142,5,0.73,0.81,1
6141,24476,1,0,0.31,0.68,40114,4357,4128,344,0.47,0.94,1
6141,24477,1,0,0.15,0.51,7002,1095,4374,332,0.55,0.86,1
6141,37406,1,1,0.40,0.67,6963,618,3198,0,0.34,0.53,0
6142,37407,4,0,0.03,0.12,117,348,2,0,0.16,0.51,0
6142,37408,4,0,0.09,0.26,18,43,0,0,0.18,0.76,0
6142,37409,4,0,0.00,0.25,11,7,8,0,0.35,0.52,0
6142,37410,4,0,0.16,0.23,113,292,6,0,0.09,0.17,0
6142,37677,4,0,0.14,0.38,55,1,12,0,0.34,0.41,0
6142,37678,4,0,0.06,0.43,106,309,0,0,0.18,0.18,0
6142,37679,4,0,0.02,0.41,143,34,20,0,0.29,0.52,0
6142,37680,4,0,0.38,0.46,974,2674,8,0,0.48,0.50,1
6143,37415,2,0,0.09,0.18,399,7,152,0,0.28,0.21,1
6143,37416,2,0,0.15,0.18,22,28,0,0,0.20,0.21,0
6143,37417,2,0,0.10,0.16,27,60,0,0,0.13,0.53,1
6143,37418,2,0,0.16,0.28,96,303,0,0,0.25,0.13,0
6143,37419,2,0,0.51,0.20,4885,546,1018,0,0.34,0.81,0
6143,37420,2,0,0.17,0.40,4387,174,526,0,0.37,0.86,0
6144,37421,6,0,0.16,0.27,11,27,4,0,0.18,0.31,0
6144,37422,6,0,0.04,0.31,24,58,0,0,0.13,0.33,0
6144,37423,6,0,0.19,0.36,10,39,0,0,0.12,0.49,1
6144,37424,6,0,0.17,0.51,8,12,0,0,0.16,0.47,0
6144,37425,6,0,0.22,0.59,9,21,0,0,0.23,0.17,1
6144,37426,6,0,0.18,0.66,10,52,0,0,0.08,0.87,1
6145,37427,3,0,0.17,0.09,135,9,20,0,0.38,0.42,0
6145,37428,3,0,0.07,0.27,174,4,58,0,0.37,0.24,1
6145,37429,3,1,0.26,0.31,624,34,122,0,0.27,0.29,0
6145,37430,3,0,0.13,0.03,252,264,12,0,0.33,0.88,0
6145,37431,3,0,0.06,0.28,1176,109,134,0,0.26,0.79,0
6145,37432,3,0,0.08,0.39,1303,475,194,0,0.38,0.35,0
6145,37433,3,1,0.13,0.47,107988,205,5258,0,0.53,0.39,0
6145,37434,3,0,0.16,0.33,40047,7,1802,0,0.45,0.48,1
6146,37438,1,0,0.10,0.44,250,142,58,0,0.31,0.86,0
6146,37439,1,1,0.03,0.24,2457,12,260,1,0.45,0.18,0
6146,37440,1,1,0.39,0.34,83,64,56,6,0.39,0.44,1
6146,37441,1,1,0.00,0.24,2654,51,464,5,0.40,0.30,0
6146,37442,1,1,0.52,0.76,931,621,206,4,0.43,0.45,0
6146,37443,1,1,0.36,0.65,4870,678,908,31,0.51,0.49,1
6146,37444,1,0,0.11,0.61,509,325,98,4,0.45,0.40,1
6146,37445,1,1,0.43,0.51,16220,1236,2346,77,0.55,0.46,1
6146,37491,1,0,0.00,0.03,570,217,80,16,0.35,0.14,0
6147,37446,2,0,0.11,0.05,287,40,14,0,0.31,0.74,0
6147,37447,2,0,0.15,0.32,1161,1701,28,0,0.19,0.58,0
6147,37448,2,0,0.63,0.18,196,576,14,0,0.26,0.17,0
6147,37449,2,0,0.06,0.42,228,633,18,0,0.13,0.51,0
6147,37450,2,0,0.08,0.46,34,82,14,0,0.25,0.63,0
6147,37451,2,0,0.14,0.34,590,108,28,0,0.38,0.86,1
6147,37452,2,1,0.22,0.35,785,46,118,1,0.38,0.11,1
6148,37453,2,1,0.10,0.43,888,60,104,0,0.35,0.05,0
6148,37454,2,1,0.05,0.29,2762,24,312,0,0.29,0.25,1
6148,37455,2,1,0.18,0.22,4991,573,596,0,0.36,0.21,0
6148,37456,2,1,0.22,0.42,1507,663,242,0,0.17,0.15,1
6148,37457,2,1,0.08,0.21,25455,1867,736,6,0.28,0.28,0
6148,37458,2,1,0.21,0.40,24542,396,1454,1,0.23,0.42,1
6148,37459,2,1,0.10,0.34,2394,508,266,1,0.29,0.27,1
6148,37460,2,1,0.06,0.49,20862,72,1780,0,0.29,0.38,1
6148,37461,2,1,0.09,0.32,2899,622,354,13,0.20,0.30,1
6149,37462,1,0,0.08,0.00,161,315,2,0,0.43,0.64,0
6149,37463,1,1,0.10,0.43,2727,301,356,0,0.35,0.29,1
6149,37464,1,0,0.19,0.16,163,337,28,0,0.15,0.50,0
6149,37517,1,0,0.28,0.22,63,16,28,0,0.06,0.36,0
6149,37518,1,1,0.11,0.57,3230,3762,942,0,0.47,0.40,0
6149,37519,1,0,0.23,0.40,2702,1764,306,4,0.37,0.79,0
6149,37520,1,0,0.07,0.35,5349,379,906,6,0.32,0.54,1
6149,37521,1,0,0.31,0.53,51376,1576,4836,52,0.40,0.51,1
6150,37465,2,0,0.11,0.21,102,1,48,0,0.28,0.45,0
6150,37466,2,1,0.17,0.39,4742,541,1142,0,0.47,0.31,0
6150,37467,2,0,0.30,0.37,1545,1161,220,0,0.48,0.81,1
6150,37468,2,0,0.08,0.26,3182,574,262,0,0.45,0.47,1
6150,37469,2,1,0.32,0.49,9858,568,2690,0,0.49,0.39,1
6150,38024,2,1,0.08,0.05,1443,0,462,0,0.38,0.26,0
6150,38025,2,0,0.14,0.00,924,1185,128,0,0.32,0.83,0
6150,38026,2,0,0.12,0.22,246,435,80,0,0.37,0.44,0
6151,37470,1,1,0.07,0.14,11596,6175,1250,8,0.31,0.46,0
6151,37471,1,1,0.23,0.40,6493,1134,642,9,0.48,0.83,0
6151,37472,1,1,0.12,0.30,9707,1434,2030,7,0.46,0.45,0
6151,37473,1,1,0.14,0.16,1478,106,408,13,0.25,0.19,1
6151,37474,1,1,0.07,0.30,8415,2020,1968,10,0.50,0.52,0
6151,37475,1,1,0.15,0.35,9540,1005,4656,5,0.52,0.51,0
6151,37476,1,0,0.16,0.51,6852,976,998,123,0.50,0.89,0
6151,37477,1,0,0.18,0.55,21437,3795,1928,250,0.49,0.75,1
6151,37478,1,1,0.15,0.55,7965,691,3366,43,0.50,0.38,1
6151,37479,1,1,0.22,0.39,217265,1851,15320,1704,0.46,0.50,0
6152,37480,4,0,0.03,0.14,10,49,8,0,0.12,0.91,0
6152,37481,4,0,0.53,0.30,72,10,8,0,0.24,0.14,1
6152,37482,4,0,0.12,0.39,4,9,0,0,0.26,0.49,0
6152,37483,4,0,0.18,0.40,1,0,0,0,0.08,0.39,0
6152,37484,4,0,0.09,0.34,32,82,0,0,0.22,0.53,0
6152,37485,4,0,0.19,0.30,79,223,0,0,0.27,0.54,0
6153,37486,1,1,0.00,0.45,2934,76,558,1,0.36,0.16,0
6153,37487,1,1,0.03,0.09,4978,70,896,8,0.45,0.40,0
6153,37488,1,1,0.09,0.26,1449,1,408,16,0.39,0.34,0
6153,37489,1,0,0.25,0.46,194,216,10,0,0.41,0.60,0
6153,37490,1,0,0.14,0.39,478,73,116,8,0.34,0.93,0
6154,31816,6,0,0.05,0.47,13431,1164,2282,0,0.58,0.92,0
6154,37492,6,0,0.12,0.28,23,0,10,2,0.09,0.48,0
6154,37493,6,0,0.34,0.53,1222,163,334,1,0.27,0.75,0
6154,37494,6,0,0.36,0.17,690,919,114,0,0.49,0.75,1
6154,37540,6,0,0.11,0.24,4735,1600,568,0,0.39,0.47,0
6154,37541,6,0,0.41,0.19,121,268,6,0,0.18,0.27,1
6154,37542,6,0,0.26,0.22,7,12,0,0,0.35,0.45,0
6155,37495,5,0,0.09,0.28,1122,891,174,0,0.42,0.80,0
6155,37496,5,0,0.07,0.32,756,105,92,0,0.21,0.71,1
6155,37497,5,0,0.12,0.08,15941,534,2152,0,0.41,0.75,0
6155,37498,5,0,0.17,0.47,1986,310,354,0,0.29,0.39,0
6155,37499,5,0,0.04,0.19,2511,1,254,0,0.27,0.23,0
6155,37500,5,0,0.26,0.32,177,459,26,0,0.20,0.61,1
6155,37501,5,0,0.26,0.30,29,61,4,0,0.14,0.59,0
6155,37502,5,0,0.12,0.32,1193,3,216,0,0.27,0.47,1
6156,37503,2,0,0.30,0.18,60,3,2,0,0.42,0.61,0
6156,37504,2,0,0.24,0.28,1543,0,204,11,0.45,0.33,1
6156,37505,2,1,0.22,0.42,9756,1011,2124,0,0.46,0.44,0
6156,37506,2,0,0.46,0.69,2815,688,310,5,0.35,0.42,1
6156,37507,2,0,0.42,0.68,9187,441,908,136,0.41,0.56,1
6157,37508,5,0,0.10,0.18,295,54,34,0,0.19,0.36,0
6157,37509,5,0,0.23,0.26,15,42,0,0,0.12,0.19,0
6157,37510,5,0,0.30,0.05,505,543,68,0,0.36,0.78,0
6157,37511,5,0,0.35,0.28,152,115,12,0,0.26,0.20,0
6157,37512,5,0,0.22,0.47,63,31,14,0,0.18,0.34,0
6157,37513,5,0,0.23,0.47,457,891,80,0,0.45,0.87,0
6157,37514,5,0,0.34,0.37,52,82,42,0,0.40,0.88,0
6158,37522,3,0,0.12,0.39,198,318,0,0,0.23,0.33,0
6158,37523,3,0,0.02,0.40,14,16,2,0,0.24,0.88,0
6158,37524,3,0,0.11,0.38,2455,3787,182,0,0.36,0.25,1
6158,37525,3,0,0.09,0.62,109,328,0,0,0.28,0.30,1
6158,37526,3,0,0.10,0.21,93,13,18,0,0.17,0.42,0
6158,37527,3,0,0.01,0.43,435,978,68,0,0.13,0.47,1
6158,37528,3,0,0.17,0.31,329,127,54,0,0.15,0.60,0
6158,37529,3,0,0.14,0.44,161,15,50,0,0.08,0.55,0
6158,37530,3,0,0.22,0.42,100,0,30,0,0.11,0.53,1
6159,37531,6,0,0.21,0.19,435,61,64,0,0.26,0.92,1
6159,37532,6,0,0.28,0.32,2699,553,216,0,0.20,0.82,1
6160,37502,3,0,0.14,0.11,1209,4,234,0,0.32,0.44,0
6160,37533,3,0,0.12,0.19,2020,744,188,0,0.35,0.53,0
6160,37534,3,1,0.16,0.31,4948,366,898,0,0.19,0.32,0
6160,37535,3,0,0.05,0.37,650,16,140,0,0.23,0.37,0
6160,37536,3,0,0.01,0.17,410,409,80,0,0.28,0.41,0
6160,37537,3,0,0.14,0.48,632,1005,92,0,0.09,0.68,0
6160,37538,3,1,0.11,0.35,8519,1602,1068,0,0.43,0.25,0
6160,37539,3,0,0.16,0.29,423,352,56,0,0.46,0.65,0
6161,37543,2,0,0.16,0.59,194,7,46,1,0.43,0.28,1
6161,37544,2,1,0.56,0.71,7255,84,1258,127,0.37,0.27,1
6161,37590,2,1,0.11,0.16,6123,1453,360,0,0.34,0.13,0
6161,37591,2,0,0.16,0.34,32,25,6,0,0.24,0.61,0
6161,37592,2,0,0.08,0.41,20,0,8,0,0.13,0.34,1
6161,37593,2,0,0.06,0.28,156,417,20,0,0.27,0.10,0
6161,37594,2,0,0.15,0.34,45,102,6,0,0.11,0.20,0
6161,37595,2,0,0.19,0.39,131,363,6,0,0.29,0.22,0
6162,37545,2,0,0.01,0.17,704,33,12,2,0.13,0.18,0
6162,37546,2,0,0.37,0.24,145,168,8,0,0.18,0.04,1
6162,37547,2,0,0.02,0.29,240,681,10,0,0.30,0.55,1
6162,37548,2,0,0.16,0.39,432,511,12,0,0.15,0.42,1
6162,37549,2,0,0.18,0.53,111,291,16,0,0.25,0.23,0
6162,37550,2,1,0.48,0.75,2099,9,536,32,0.23,0.28,1
6163,37551,4,0,0.09,0.25,101,3,50,0,0.13,0.37,1
6163,37552,4,0,0.07,0.15,50,135,4,0,0.10,0.15,1
6163,37553,4,0,0.09,0.33,103,289,4,0,0.22,0.15,0
6163,37554,4,0,0.20,0.08,4,0,4,0,0.25,0.60,1
6163,37555,4,0,0.13,0.27,20,49,0,0,0.33,0.36,0
6163,37556,4,0,0.13,0.14,0,3,0,0,0.09,0.32,0
6163,37557,4,0,0.30,0.43,0,1,0,0,0.08,0.32,1
6164,37558,2,0,0.23,0.37,150,474,6,0,0.15,0.64,0
6164,37559,2,0,0.07,0.25,256,582,44,0,0.33,0.82,1
6164,37560,2,1,0.03,0.16,730,328,296,1,0.25,0.13,1
6164,37561,2,0,0.40,0.51,109,306,2,0,0.50,0.44,1
6164,37562,2,0,0.23,0.30,137,70,36,3,0.41,0.85,1
6164,37563,2,0,0.32,0.68,249,286,32,0,0.44,0.39,1
6164,37564,2,1,0.48,0.73,6285,67,1340,76,0.38,0.30,1
6165,37565,2,1,0.22,0.50,854,156,158,0,0.46,0.72,0
6165,37566,2,1,0.29,0.48,6359,1114,1110,1,0.44,0.47,0
6165,37567,2,1,0.09,0.60,9161,3651,1486,0,0.51,0.44,0
6165,37568,2,0,0.16,0.50,1207,2379,46,0,0.28,0.80,1
6165,37623,2,1,0.24,0.39,2531,144,672,5,0.42,0.31,1
6165,37624,2,1,0.12,0.48,4473,1,1196,6,0.38,0.31,1
6165,37625,2,0,0.10,0.63,3789,2389,448,6,0.48,0.78,1
6165,37626,2,1,0.25,0.36,1795,22,554,16,0.43,0.45,0
6165,37627,2,1,0.23,0.53,4738,618,1096,13,0.53,0.29,1
6166,37569,1,0,0.03,0.09,2198,778,94,12,0.55,0.64,1
6166,37570,1,0,0.17,0.48,2486,1948,362,19,0.51,0.71,1
6166,37571,1,0,0.29,0.57,763,118,260,6,0.39,0.74,1
6166,37572,1,1,0.02,0.36,29458,1350,4352,123,0.51,0.45,1
6166,37573,1,0,0.18,0.43,1472,342,312,17,0.29,0.48,1
6166,37574,1,1,0.09,0.39,5215,504,1164,59,0.37,0.35,1
6166,37575,1,0,0.33,0.54,23767,1116,2958,440,0.44,0.84,1
6167,37576,4,0,0.18,0.29,42,87,4,0,0.09,0.46,1
6167,37577,4,1,0.62,0.60,1356,0,250,0,0.29,0.20,1
6168,37578,2,0,0.25,0.04,1,3,0,0,0.12,0.48,1
6168,37579,2,0,0.34,0.23,108,292,12,0,0.27,0.39,1
6168,37580,2,0,0.10,0.03,121,307,6,0,0.34,0.85,1
6168,37581,2,0,0.31,0.39,135,367,0,0,0.15,0.60,1
6168,37582,2,0,0.35,0.37,2,0,0,0,0.11,0.19,1
6169,37583,2,1,0.00,0.24,485,21,24,1,0.22,0.10,0
6169,37584,2,1,0.00,0.26,25,0,32,2,0.11,0.19,0
6170,37585,2,0,0.09,0.19,2,4,0,0,0.22,0.34,0
6170,37586,2,0,0.21,0.22,5,10,4,0,0.04,0.54,1
6170,37587,2,0,0.14,0.16,31,36,2,0,0.42,0.92,0
6170,37588,2,0,0.83,0.07,60,171,4,0,0.23,0.57,0
6170,37589,2,0,0.23,0.28,27,58,0,0,0.13,0.57,0
6171,37596,2,0,0.22,0.15,5,1,0,0,0.32,0.37,0
6171,37597,2,0,0.20,0.17,275,76,64,0,0.38,0.54,0
6171,37598,2,1,0.09,0.11,690,3,238,0,0.28,0.16,0
6171,37599,2,0,0.17,0.09,16,42,6,0,0.30,0.38,0
6171,37600,2,1,0.10,0.31,528,0,206,0,0.29,0.26,1
6171,37601,2,1,0.18,0.38,12274,657,2654,0,0.47,0.52,0
6171,37602,2,0,0.23,0.44,858,10,364,0,0.40,0.51,0
6172,37603,2,0,0.31,0.15,67,108,2,0,0.19,0.39,1
6173,37604,2,0,0.17,0.54,459,231,64,2,0.27,0.41,0
6173,37605,2,1,0.10,0.47,4934,174,1126,24,0.47,0.39,1
6173,37606,2,0,0.18,0.49,283,420,18,1,0.28,0.29,0
6173,37607,2,1,0.29,0.63,7717,295,974,11,0.52,0.28,1
6173,37608,2,0,0.18,0.70,3763,295,274,17,0.43,0.49,1
6173,37609,2,1,0.34,0.52,56508,597,6128,591,0.39,0.49,1
6174,37610,2,0,0.33,0.28,2,0,0,0,0.22,0.53,0
6174,37611,2,1,0.04,0.18,2695,291,374,0,0.29,0.36,0
6174,37612,2,1,0.03,0.08,1194,649,592,0,0.33,0.35,0
6174,37613,2,0,0.17,0.24,3,0,8,0,0.08,0.20,1
6174,37614,2,0,0.13,0.34,831,336,156,0,0.35,0.47,0
6174,37615,2,1,0.17,0.38,15400,1326,2020,1,0.55,0.39,1
6175,37616,2,0,0.24,0.35,126,295,10,2,0.28,0.19,1
6175,37617,2,0,0.02,0.30,49,66,28,2,0.21,0.33,1
6175,37618,2,0,0.15,0.40,6,12,6,0,0.34,0.51,1
6175,37619,2,0,0.13,0.44,63,12,54,3,0.23,0.49,1
6175,37620,2,0,0.17,0.38,1488,16,60,11,0.45,0.60,1
6175,37621,2,0,0.25,0.51,328,105,82,7,0.46,0.81,1
6176,37622,3,0,0.10,0.25,14,13,8,0,0.25,0.65,0
6176,38687,3,0,0.12,0.05,86,235,0,0,0.19,0.46,0
6176,38688,3,0,0.29,0.20,6,7,0,0,0.08,0.53,0
6176,38689,3,0,0.15,0.20,46,148,2,0,0.22,0.52,0
6176,38690,3,0,0.27,0.23,18,67,0,0,0.10,0.51,1
6177,37628,2,0,0.09,0.05,3,15,6,0,0.25,0.64,0
6177,37629,2,0,0.42,0.17,5,7,0,0,0.19,0.25,0
6177,37630,2,0,0.07,0.10,13,67,0,0,0.22,0.48,0
6177,37631,2,0,0.17,0.11,0,0,0,0,0.35,0.38,1
6178,37632,3,0,0.07,0.24,113,372,6,0,0.14,0.73,0
6178,37633,3,0,0.19,0.22,114,276,0,0,0.27,0.63,1
6178,37634,3,0,0.07,0.34,232,522,0,0,0.12,0.47,1
6178,37635,3,0,0.05,0.27,114,319,2,0,0.19,0.56,0
6178,37636,3,0,0.04,0.33,103,265,0,0,0.26,0.94,1
6178,37637,3,0,0.44,0.42,95,0,10,0,0.24,0.75,1
6178,37638,3,0,0.19,0.28,29,33,4,0,0.18,0.93,0
6178,37639,3,0,0.16,0.36,72,109,14,0,0.19,0.80,0
6178,37640,3,0,0.10,0.55,6,0,4,1,0.06,0.03,0
6178,37641,3,1,0.16,0.43,252,0,220,19,0.34,0.28,1
6179,37642,2,1,0.11,0.60,7691,1146,1914,0,0.47,0.47,1
6179,37643,2,0,0.11,0.57,1403,2376,86,0,0.38,0.76,0
6179,37644,2,0,0.11,0.52,3854,2184,376,3,0.47,0.91,1
6179,37645,2,1,0.22,0.62,1106,4,300,1,0.44,0.23,1
6179,37646,2,1,0.24,0.53,4282,406,950,9,0.47,0.35,1
6179,37647,2,1,0.24,0.64,4752,901,1414,5,0.48,0.36,1
6179,37648,2,0,0.26,0.64,1967,883,46,1,0.38,0.58,1
6179,37649,2,1,0.37,0.56,8079,1143,4422,9,0.52,0.60,1
6180,37650,2,0,0.18,0.45,7563,2694,1216,44,0.50,0.83,0
